Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CHCHD3	GO:0044772	mitotic cell cycle phase transition	29/392	400/13095	0.0725	2.4219068877551	5.07353725530576	1.02010510107521e-05	0.000496861536299564	0.000443958626565945	MELK/ORC1/PLK1/SKA3/STIL/ACTL6A/TTK/GTPBP4/TRIAP1/TRIP13/RINT1/BCL7B/BIRC5/CDC25A/CDCA8/CCNB2/CHEK2/CHEK1/CPSF3/DBF4B/DLGAP5/MAD2L1BP/CDK5RAP3/BUB1/CDK4/CCNJ/CKS2/CUL1/DBF4	29
CHCHD3	GO:0006457	protein folding	18/392	189/13095	0.0952380952380952	3.18148688046647	5.30656795289022	1.49522625846411e-05	0.000695603597241814	0.000621539795504749	MOGS/PPIF/VBP1/ZPR1/PFDN4/PPIL1/CDC123/CCT6A/HSP90AB1/PTGES3/DNAJA3/DNAJC2/HSPD1/HSPA6/CCT4/CCT2/CCT8/CCT7	18
CHCHD3	GO:0090068	positive regulation of cell cycle process	20/392	229/13095	0.0873362445414847	2.91752072007842	5.14235536978251	1.83250072466407e-05	0.000834970088254195	0.00074606735785135	PLK4/SKA3/STIL/NCAPG2/POC1A/SPAG5/BIRC5/CDC25A/CDCA8/CHEK2/CHEK1/CPSF3/DBF4B/HNRNPU/DLGAP5/MAD2L1BP/RANBP1/BUB1/CDK4/DBF4	20
CHCHD3	GO:0051204	protein insertion into mitochondrial membrane	7/392	30/13095	0.233333333333333	7.79464285714286	6.54483356893456	2.29030571163046e-05	0.00102700216434223	0.000917652981869648	MTX2/MAIP1/AGK/MTCH2/TOMM40/SAMM50/TIMM8A	7
CHCHD3	GO:0071826	protein-RNA complex organization	17/392	196/13095	0.086734693877551	2.89742555185339	4.70154732290331	8.42683649693692e-05	0.00250587506356282	0.00223906414622213	RUVBL1/EIF2S2/PRMT5/SNRPD1/GEMIN2/SF3B2/SF3A3/SNRPC/HSP90AB1/USP39/PTGES3/SRSF12/EIF3J/ABT1/DENR/DDX1/DKC1	17
CHCHD3	GO:0045333	cellular respiration	22/392	297/13095	0.0740740740740741	2.47448979591837	4.51517924656855	8.83080910710983e-05	0.00256611185924594	0.00229288728028757	MDH1/MDH2/MSH2/PFKP/PPIF/SDHB/DLD/GPI/RAN/MTCH2/MTFR2/UQCRFS1/OGDHL/PDHA1/PGAM1/IMMP2L/PNPT1/NDUFS2/NDUFA5/NDUFB3/SLC25A13/COX7A2L	22
CHCHD3	GO:0046112	nucleobase biosynthetic process	5/392	17/13095	0.294117647058824	9.82518007202881	6.39592588520259	0.000107681876096074	0.00301189405912286	0.00269120519935785	CAD/PAICS/CTPS1/GART/GMPS	5
CHCHD3	GO:0071364	cellular response to epidermal growth factor stimulus	7/392	44/13095	0.159090909090909	5.31452922077922	5.03574709446466	0.000300508450016437	0.00707446976080362	0.00632122160648611	MCM7/ZPR1/MARS1/CAD/NCL/KNSTRN/EEF1A1	7
CHCHD3	GO:0018200	peptidyl-glutamic acid modification	4/392	12/13095	0.333333333333333	11.1352040816327	6.17014688865198	0.000323422354671508	0.00738625144681068	0.00659980660249726	VKORC1L1/AGBL5/CEP41/CFAP20	4
CHCHD3	GO:0061982	meiosis I cell cycle process	10/392	91/13095	0.10989010989011	3.67094640053824	4.49131423307028	0.000381844639625458	0.00829777774570707	0.00741427891353724	MSH6/NDC1/PLK1/TRIP13/RAD51/CDC25A/CCNB2/PSMC3IP/RAD54L/CKS2	10
CHCHD3	GO:1901796	regulation of signal transduction by p53 class mediator	11/392	114/13095	0.0964912280701754	3.22334854994629	4.18824380697782	0.000610885021146349	0.0121531703150594	0.0108591718362413	MLF1/PRMT5/TRIAP1/TRIM24/CHEK2/CHEK1/COPS3/HNRNPK/PAK1IP1/ARMC10/CDK5RAP3	11
CHCHD3	GO:0001833	inner cell mass cell proliferation	4/392	15/13095	0.266666666666667	8.90816326530612	5.38323621678593	0.000830442011727913	0.0158513424535902	0.0141635842398544	ZPR1/NCAPG2/CHEK1/GINS1	4
CHCHD3	GO:0051653	spindle localization	7/392	57/13095	0.12280701754386	4.10244360902256	4.12346097422355	0.00148590945667326	0.0265676849057087	0.0237389132385242	PLK1/SKA3/WASL/SPAG5/BCCIP/CENPA/SAPCD2	7
CHCHD3	GO:0051294	establishment of spindle orientation	6/392	43/13095	0.13953488372093	4.66124822021832	4.22426273048146	0.00165334380342515	0.0290105356812177	0.025921663554191	PLK1/SKA3/SPAG5/BCCIP/CENPA/SAPCD2	6
CHCHD3	GO:0010608	post-transcriptional regulation of gene expression	27/392	498/13095	0.0542168674698795	1.81114765183182	3.24195568998807	0.00215051634158525	0.0347154780855904	0.031019177065392	MTPN/PUS7/RHEB/XPO5/MAGOH/NCL/RAN/MTIF2/NAT10/PNPT1/PTCD3/POLR2G/ELAVL1/MRPL13/SMYD5/APEX1/CNOT7/SYNCRIP/HNRNPU/HNRNPD/HNRNPC/METTL5/LRPPRC/RPUSD4/SERBP1/DDX1/DKC1	27
CHCHD3	GO:0050821	protein stabilization	15/392	218/13095	0.0688073394495413	2.29855130125445	3.39630014366878	0.00237750704165799	0.0372031306477805	0.0332419589355855	URI1/RUVBL1/SMO/GTPBP4/RPAP3/CCT6A/CHEK2/HSP90AB1/PTGES3/DNAJA3/HSPD1/CCT4/CCT2/CCT8/CCT7	15
CHCHD3	GO:0007339	binding of sperm to zona pellucida	4/392	21/13095	0.19047619047619	6.36297376093294	4.32053106337887	0.00315901886256016	0.0441793479541211	0.0394753894341807	CCT4/CCT2/CCT8/CCT7	4
CHCHD3	GO:0007143	female meiotic nuclear division	5/392	34/13095	0.147058823529412	4.91259003601441	4.01274572880504	0.00318757774005996	0.0443591483530511	0.0396360457384691	PLK1/SKA3/TTK/TRIP13/CCNB2	5
E2F7	GO:0007059	chromosome segregation	44/202	383/13095	0.114882506527415	7.44745753948763	16.0293457734305	2.90213041965492e-26	5.80135870889018e-23	5.01610331481408e-23	HJURP/PSMC3IP/KIFC1/KIF23/KIF14/KIF11/KIF4A/KNTC1/KPNB1/BUB3/CDC6/DSN1/KNL1/MKI67/SGO1/SKA2/SMC3/SMC2/SMC4/STIL/TLK2/NCAPG/NCAPG2/TUBGCP3/TUBGCP4/INCENP/SMC1A/SPC25/KIF18B/TOP3A/TOP2A/BRIP1/BUB1B/CCNE2/UHRF1/CEP97/CEP85/CENPK/ESCO2/ESPL1/FBXO5/DLGAP5/CHAMP1/GPSM2	44
E2F7	GO:0000280	nuclear division	39/202	370/13095	0.105405405405405	6.83308803853358	14.2464073971118	6.75116602526761e-22	6.74779044225497e-19	5.8344287439418e-19	PSMC3IP/RAD54L/KIFC1/KIF23/KIF14/KIF11/KIF4A/KNTC1/KPNB1/BORA/BUB3/KNL1/MKI67/MTBP/RMI1/SGO1/SKA2/SMC3/SMC2/SMC4/NCAPG/NCAPG2/INCENP/SMC1A/SPC25/KIF18B/TOP2A/BRIP1/BUB1B/CCNE2/UHRF1/CEP97/CEP85/CENPK/ESPL1/FANCA/FBXO5/DLGAP5/CHAMP1	39
E2F7	GO:0006260	DNA replication	30/202	270/13095	0.111111111111111	7.2029702970297	12.8910341355331	1.32389281696788e-17	3.30807717639848e-15	2.86030527034375e-15	BLM/DTL/CDC6/CDC7/CDK2/DHX9/E2F8/GMNN/MCM2/MCM5/POLE/POLQ/RFC5/RMI1/SMC3/FAM111B/MMS22L/SUPT16H/TOPBP1/POLA1/POLD3/PRIM1/RBBP4/RFWD3/BARD1/CCNE2/WDHD1/ESCO2/FBXO5/CHAF1B	30
E2F7	GO:0010948	negative regulation of cell cycle process	28/202	276/13095	0.101449275362319	6.57662505380973	11.7201663125897	1.87558613076086e-15	4.16588519487884e-13	3.60200283825652e-13	KNTC1/BLM/DTL/BUB3/CDC6/CDK2/E2F8/EZH2/KNL1/MDM1/MDC1/MTBP/MSH2/TTI1/TOPBP1/INCENP/RBM14/RFWD3/SPC25/BARD1/BRIP1/BUB1B/CLSPN/WDR76/PTPN11/ESPL1/FBXO5/RNF168	28
E2F7	GO:0051321	meiotic cell cycle	23/202	217/13095	0.105990783410138	6.87103618195921	10.9157925899053	2.85593739606247e-13	3.80601256981926e-11	3.29084154690146e-11	PSMC3IP/RAD54L/BUB3/CDK2/KNL1/MSH6/RMI1/SGO1/SKA2/SMC3/SMC2/SMC4/TUBGCP3/TUBGCP4/INCENP/SMC1A/TOP3A/TOP2A/BRIP1/CCNE2/ESPL1/FANCA/FBXO5	23
E2F7	GO:0140694	membraneless organelle assembly	29/202	396/13095	0.0732323232323232	4.74741224122412	9.47827192536295	2.57316610545173e-12	2.70724160252527e-10	2.34079708872672e-10	KIFC1/KIF23/KIF11/KIF4A/KNTC1/KPNB1/CDK2/MDM1/RTTN/SKA2/SMC3/STIL/POC1B/TUBGCP3/TUBGCP4/INCENP/RBM14/SMC1A/C2CD3/CCP110/UHRF1/CEP97/CEP85/CENPK/CSRP2/CEP152/FBXO5/DLGAP5/GPSM2	29
E2F7	GO:0042770	signal transduction in response to DNA damage	17/202	193/13095	0.0880829015544041	5.71012671215308	8.25120900657367	7.27409182452349e-09	3.4621213231482e-07	2.99349844006706e-07	BLM/DTL/CDK2/MDC1/MSH2/TTI1/TOPBP1/PMAIP1/PPM1D/RFWD3/BARD1/BRIP1/CLSPN/WDR76/PTPN11/RNF168/GTSE1	17
E2F7	GO:0050000	chromosome localization	13/202	113/13095	0.115044247787611	7.45794269692456	8.62973516717862	1.88924026512496e-08	8.58316202269269e-07	7.42136965391191e-07	KIFC1/KIF14/KNTC1/KPNB1/BUB3/DSN1/KNL1/SGO1/SKA2/INCENP/SPC25/DLGAP5/CHAMP1	13
E2F7	GO:0034502	protein localization to chromosome	11/202	112/13095	0.0982142857142857	6.3669112446959	7.13971305231717	1.20825549692999e-06	3.55191579171036e-05	3.07113858507591e-05	KNTC1/BUB3/EZH2/KNL1/MDC1/MTBP/MMS22L/TOPBP1/BUB1B/ESCO2/CHAMP1	11
E2F7	GO:0000398	mRNA splicing, via spliceosome	17/202	283/13095	0.0600706713780919	3.89418535493125	6.1609254836813	1.82641389316847e-06	4.80394917426811e-05	4.15370029443577e-05	PNN/GPATCH8/DHX9/RBMX/KHDRBS1/NCBP1/HNRNPA2B1/PSIP1/SNRNP40/RBM14/SRSF1/TRA2B/DDX46/SRSF10/HNRNPR/HNRNPL/ZC3H14	17
E2F7	GO:0051383	kinetochore organization	5/202	21/13095	0.238095238095238	15.4349363507779	8.28619485879537	1.38339305333508e-05	0.000273802248872953	0.000236741156183033	KNTC1/SMC2/SMC4/CENPK/DLGAP5	5
E2F7	GO:0006405	RNA export from nucleus	8/202	83/13095	0.0963855421686747	6.24835977573661	6.00378980331553	4.08893825348396e-05	0.000710764136409951	0.00061455712697672	DHX9/KHDRBS1/NCBP1/HNRNPA2B1/NUP188/NUP107/NUP153/CPSF6	8
E2F7	GO:0032886	regulation of microtubule-based process	13/202	235/13095	0.0553191489361702	3.58615967979777	5.00730038175627	7.25266471964256e-05	0.00114158084839098	0.000987059715677835	BORA/MDM1/SKA2/STIL/POC1B/RBM14/STMN1/CAMSAP1/CEP97/CLIP1/CKAP2/WDR47/GPSM2	13
E2F7	GO:0007018	microtubule-based movement	15/202	326/13095	0.0460122699386503	2.9828251230031	4.53784472437059	0.000162486848146386	0.00237088474047172	0.00204996853366397	IFT81/KIFC1/KIF23/KIF24/KIF14/KIF11/KIF4A/KPNB1/POC1B/RIBC2/KIF18B/TTLL5/CEP78/DZIP1/DLGAP5	15
E2F7	GO:0044782	cilium organization	15/202	336/13095	0.0446428571428571	2.89405056577086	4.40238227171709	0.000225585949446776	0.00310997457202832	0.00268901727035649	IFT81/RAB3IP/KIF24/RTTN/TCHP/FAM161A/POC1B/TTLL5/C2CD3/CCP110/MPHOSPH9/CEP97/CEP83/CEP78/DZIP1	15
E2F7	GO:0009314	response to radiation	16/202	376/13095	0.0425531914893617	2.7585843690752	4.33077388386527	0.000240244904797825	0.00326700384143437	0.00282479150503422	RAD54L/BLM/DTL/MSH6/MSH2/TLK2/USP1/NHEJ1/TOPBP1/PPM1D/POLD3/RFWD3/SMC1A/BARD1/RNF168/GPSM2	16
E2F7	GO:0016445	somatic diversification of immunoglobulins	6/202	64/13095	0.09375	6.07750618811881	5.09666909540871	0.000445634206557834	0.00546517042275528	0.00472542051771368	MSH6/MSH2/NSD2/POLQ/NHEJ1/RNF168	6
E2F7	GO:0031507	heterochromatin formation	8/202	121/13095	0.0661157024793388	4.28606497013338	4.54534388315155	0.000566641710758767	0.00682359505907696	0.00589997266370257	HELLS/LMNB1/CDK2/EZH2/PPM1D/UHRF1/DNMT1/H2AZ2	8
E2F7	GO:0065004	protein-DNA complex assembly	10/202	195/13095	0.0512820512820513	3.32444782939832	4.09333336466108	0.000894005288915535	0.00971259006816388	0.00839792153546515	HJURP/KNTC1/GMNN/MCM2/SUPT16H/RBBP4/CAND1/CENPK/DLGAP5/CHAF1B	10
E2F7	GO:0120316	sperm flagellum assembly	4/202	37/13095	0.108108108108108	7.00829542413701	4.58087741447708	0.00243711555319926	0.022980160334176	0.0198696312728559	IFT81/POC1B/TTLL5/DZIP1	4
E2F7	GO:0045814	negative regulation of gene expression, epigenetic	8/202	152/13095	0.0526315789473684	3.41193329859302	3.74372960154322	0.00246273149855591	0.0231126773033486	0.0199842111224552	HELLS/LMNB1/CDK2/EZH2/PPM1D/UHRF1/DNMT1/H2AZ2	8
E2F7	GO:0006607	NLS-bearing protein import into nucleus	3/202	19/13095	0.157894736842105	10.2357998957791	5.04253267494179	0.00292041648477292	0.0265359661502776	0.0229441333396992	KPNB1/KPNA4/IPO5	3
E2F7	GO:0030317	flagellated sperm motility	6/202	94/13095	0.0638297872340425	4.13787655361281	3.8216091091773	0.0033063838978621	0.0292454044771077	0.0252868298103846	IFT81/POC1B/RIBC2/TTLL5/CEP78/DZIP1	6
E2F7	GO:0140719	constitutive heterochromatin formation	4/202	43/13095	0.0930232558139535	6.03039373704812	4.13554295618814	0.00423838870064468	0.0362074316777295	0.0313064968351712	HELLS/EZH2/PPM1D/DNMT1	4
ZNF232	GO:0022613	ribonucleoprotein complex biogenesis	33/263	437/13095	0.0755148741418764	3.7599516231478	8.40091343456068	5.01729040146554e-11	1.26837101349049e-07	1.19992460969786e-07	NVL/EIF2D/FTSJ3/ZNHIT3/SNRPD1/GEMIN4/MRTO4/NOL10/NOL11/NUP88/RPUSD4/PELP1/PRPF3/PRPF8/PSIP1/METTL16/AATF/BMS1/DKC1/DDX1/MRM3/NOA1/NLE1/RPF1/RPF2/TSR1/RIOK1/MYBBP1A/RPL26/RRP15/SNRPE/C1QBP/USP39	33
ZNF232	GO:0032204	regulation of telomere maintenance	16/263	105/13095	0.152380952380952	7.58718087995655	9.70189410696745	2.81661334497962e-10	3.56019926805424e-07	3.36807658936511e-07	NVL/NSMCE4A/INO80C/WRAP53/HNRNPA1/HNRNPD/HNRNPC/NABP2/PARP1/CCT4/CCT3/CCT2/DKC1/GNL3/NEK2/AURKB	16
ZNF232	GO:0032200	telomere organization	18/263	174/13095	0.103448275862069	5.15078012324636	7.89083852673785	1.29176814972449e-08	3.91078376562298e-06	3.69974213669862e-06	NVL/NSMCE4A/INO80C/WRAP53/HNRNPA1/HNRNPD/HNRNPC/NABP2/PARP1/CCT4/CCT3/CCT2/DKC1/GNL3/NEK2/RPA1/RAD51/AURKB	18
ZNF232	GO:0033044	regulation of chromosome organization	20/263	230/13095	0.0869565217391304	4.32964126301868	7.29328751763407	3.86613398711808e-08	9.7735867194345e-06	9.24616465129713e-06	NVL/NSMCE4A/INO80C/WRAP53/HNRNPA1/HNRNPD/HNRNPC/NABP2/PARP1/SMARCD2/CCT4/CCT3/CCT2/DKC1/GNL3/NEK2/HASPIN/AURKB/BCL7A/CCNB1	20
ZNF232	GO:0006364	rRNA processing	19/263	212/13095	0.089622641509434	4.46238969796973	7.27616000932772	5.27898679007645e-08	1.21320714593757e-05	1.14773760641662e-05	NVL/FTSJ3/ZNHIT3/GEMIN4/MRTO4/NOL10/NOL11/RPUSD4/PELP1/METTL16/BMS1/DKC1/MRM3/RPF1/RPF2/TSR1/RIOK1/RPL26/RRP15	19
ZNF232	GO:0006403	RNA localization	16/263	185/13095	0.0864864864864865	4.30623779673209	6.48371171434578	9.88985164044812e-07	0.000113643386122967	0.000107510731708603	WRAP53/HNRNPA1/NCBP3/NUP88/PNPT1/CCT4/CCT3/CCT2/DKC1/FXR2/RBM8A/SEH1L/SRSF3/THOC1/CHTOP/UPF3B	16
ZNF232	GO:1904867	protein localization to Cajal body	5/263	12/13095	0.416666666666667	20.7461977186312	9.79686899587527	2.22032382304261e-06	0.000211160135462719	0.000199765084848142	WRAP53/CCT4/CCT3/CCT2/DKC1	5
ZNF232	GO:0071826	protein-RNA complex organization	14/263	196/13095	0.0714285714285714	3.55649103747963	5.16251297149959	4.17516449012791e-05	0.00277758311343246	0.00262769355168161	NVL/EIF2D/ZNHIT3/SNRPD1/GEMIN4/MRTO4/PRPF3/PRPF8/PSIP1/DKC1/DDX1/RPF2/SNRPE/USP39	14
ZNF232	GO:0008608	attachment of spindle microtubules to kinetochore	7/263	54/13095	0.12962962962963	6.45437262357414	5.74980483350217	9.62393458258089e-05	0.00608232665619112	0.00575409983463784	MIS12/BOD1/NEK2/PMF1/SEH1L/AURKB/CCNB1	7
ZNF232	GO:0009156	ribonucleoside monophosphate biosynthetic process	5/263	32/13095	0.15625	7.77982414448669	5.49716562457037	0.000406324936774276	0.0186761716393704	0.0176683302650939	CAD/IMPDH2/PPAT/PFAS/UCK2	5
ZNF232	GO:0010608	post-transcriptional regulation of gene expression	22/263	498/13095	0.0441767068273092	2.19959686655367	3.90735883189098	0.000456430171629385	0.0202430784891067	0.0191506805160104	DCP1B/JMJD4/HNRNPD/HNRNPC/NCBP3/RPUSD4/PCBP4/PNPT1/METTL16/DKC1/DDX1/ELP5/FXR2/ILF3/MSI1/PUM3/RBM8A/RPL26/ABCF1/C1QBP/UPF3B/NT5C3B	22
ZNF232	GO:0045815	transcription initiation-coupled chromatin remodeling	6/263	50/13095	0.12	5.97490494296578	5.04562087159176	0.000469489963066772	0.0204632866660828	0.0193590053736426	VPS72/DPY30/KDM1A/SAMD1/ASH2L/USP21	6
ZNF232	GO:0141137	positive regulation of gene expression, epigenetic	6/263	54/13095	0.111111111111111	5.53231939163498	4.77780924470867	0.000713684795122957	0.0305795790181497	0.0289293818825934	VPS72/DPY30/KDM1A/SAMD1/ASH2L/USP21	6
VEZF1	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	21/258	324/13095	0.0648148148148148	3.28972868217054	5.91641088853613	1.76458769821183e-06	0.00569961826522421	0.00529190563390053	TGFBRAP1/LEMD3/BMPR1B/MTMR4/SMURF2/MAPK14/SPRED2/SPTBN1/BRMS1L/SIN3A/CTDSPL2/APPL2/BECN1/CD109/CREB1/CRKL/DDX5/GLCE/LDLRAD4/EP300/WWTR1	21
VEZF1	GO:0060341	regulation of cellular localization	25/258	474/13095	0.0527426160337553	2.67699440682956	5.27215478581196	7.44683825541977e-06	0.0120266437825029	0.0111663379945742	GSK3B/ITGB3/MAPK1/MTMR4/MAPK14/PSEN1/SPTBN1/RAB23/CEP290/DYNC1H1/PTPN11/CTDSPL2/RAB11FIP2/STXBP4/CRKL/PPP1R12A/CNST/CLTC/DLG1/MDM2/NUMB/SSH1/UBR5/DYNC1LI2/EP300	25
