gene	lfc_tcga	padj_tcga	lfc_mtbrc	padj_mtbrc	sig_tcga	sig_mtbrc	concordant	category
BLM	2.92730043795997	9.15367229986439e-188	0.86257579256644	1.02827444541206e-49	TRUE	TRUE	TRUE	Concordant up
BLNK	0.503368753444121	4.63504630692026e-06	NA	NA	TRUE	FALSE	FALSE	TCGA only
BMS1	0.595296070420608	8.41444370693413e-31	0.428515929371036	3.36599061383386e-21	TRUE	FALSE	FALSE	TCGA only
BOD1L1	-0.727049397688094	1.55486472031239e-20	NA	NA	TRUE	FALSE	FALSE	TCGA only
BPTF	-0.110781995690855	0.223579220483106	NA	NA	FALSE	FALSE	FALSE	Not DE
BRCA1	1.11480082642596	6.57580560661261e-23	0.206931458848366	1.25368030869565e-06	TRUE	FALSE	FALSE	TCGA only
BRD2	0.179085079062244	7.79376048745403e-05	-0.115148807235045	0.00844539760078733	FALSE	FALSE	FALSE	Not DE
BRD3	-0.0726074204609894	0.321186984397614	-0.198246492967574	0.00129533285100952	FALSE	FALSE	FALSE	Not DE
BRD4	0.703578205991264	7.35435058751185e-34	NA	NA	TRUE	FALSE	FALSE	TCGA only
BRIX1	1.20919896978811	1.85060762162256e-62	0.665502039132406	2.42927059540482e-35	TRUE	TRUE	TRUE	Concordant up
BRMS1L	-0.054679570506972	0.381009196513255	0.21034488566776	2.33942808539927e-06	FALSE	FALSE	FALSE	Not DE
BRPF1	0.426305923909889	4.32907344536102e-14	0.185371619828448	3.7184906018368e-05	FALSE	FALSE	FALSE	Not DE
BTAF1	-0.576028080511647	2.20824665984667e-11	-0.044024379969216	0.304788893927342	TRUE	FALSE	FALSE	TCGA only
BTF3	-0.740241277936215	9.72133415092055e-33	-0.622926740405969	5.73354558604194e-19	TRUE	TRUE	TRUE	Concordant down
BTF3L4	0.691033519381946	3.01710161435285e-37	0.401448732653085	3.04632580419187e-10	TRUE	FALSE	FALSE	TCGA only
BUB1B	3.70118683797214	1.0853221683336e-252	0.400433549795276	2.22029154765638e-31	TRUE	FALSE	FALSE	TCGA only
BUD31	0.8212606217999	1.0396395397932e-42	0.211126994454529	3.10136929271396e-07	TRUE	FALSE	FALSE	TCGA only
C12orf45	0.449289964378434	3.64206424581054e-09	0.240924870781409	3.62254426329018e-08	FALSE	FALSE	FALSE	Not DE
C16orf87	0.68566875563613	3.16464173688966e-30	0.513087377951863	4.23417568835475e-29	TRUE	TRUE	TRUE	Concordant up
C19orf47	0.895520956183312	6.61895743440323e-25	0.149462584891663	4.64903171576999e-07	TRUE	FALSE	FALSE	TCGA only
C19orf53	1.03597793130165	1.21681913250688e-29	0.04205337019753	0.423760123647839	TRUE	FALSE	FALSE	TCGA only
C1orf131	1.17156706845418	6.32960690125065e-97	0.471204859071742	9.50291660482258e-25	TRUE	FALSE	FALSE	TCGA only
C1orf174	0.638918188362074	3.40165315991756e-42	NA	NA	TRUE	FALSE	FALSE	TCGA only
C1orf198	0.70158268315689	1.17870722711084e-18	0.768217539309371	2.83367084788351e-27	TRUE	TRUE	TRUE	Concordant up
C1orf52	0.117576961648396	0.0487009763826136	0.113712421750792	0.00360735055786524	FALSE	FALSE	FALSE	Not DE
C1QBP	0.874007432081254	4.39419483038534e-34	0.419616773292763	1.0573892154717e-11	TRUE	FALSE	FALSE	TCGA only
C2orf49	-0.23207580631516	3.25119352076581e-05	0.314989305114813	2.07360426296996e-13	FALSE	FALSE	FALSE	Not DE
C7orf26	0.324571144666631	5.28655732965905e-08	-0.0153239840383287	0.751441979867452	FALSE	FALSE	FALSE	Not DE
C7orf50	0.954585897734194	1.99636841223132e-21	0.032968121226734	0.563093508696423	TRUE	FALSE	FALSE	TCGA only
C9orf78	0.176902993053663	0.000603061399290976	-0.108445114913104	0.00600158877906732	FALSE	FALSE	FALSE	Not DE
CACYBP	1.40422784769753	1.96815840109584e-93	0.785326202501506	5.03091593063429e-20	TRUE	TRUE	TRUE	Concordant up
CALD1	-0.354557422764119	9.39915539400053e-05	0.149449975130427	0.0503329360126029	FALSE	FALSE	FALSE	Not DE
CALU	1.30144442390769	4.82777918201692e-67	0.784141675809953	8.58877626901057e-31	TRUE	TRUE	TRUE	Concordant up
CANX	0.233284953807411	3.99408342636419e-05	-0.103887530104767	0.0191148582381536	FALSE	FALSE	FALSE	Not DE
CAPZA1	0.820620931286459	2.50055755254295e-61	0.272650893308598	1.05302883409496e-10	TRUE	FALSE	FALSE	TCGA only
CAPZB	0.43423309968911	4.46087388724248e-16	0.06290656542501	0.202126570204752	FALSE	FALSE	FALSE	Not DE
CARHSP1	0.525949582609678	2.42298854985738e-13	0.554258997355601	8.35288997106099e-11	TRUE	TRUE	TRUE	Concordant up
CAST	-0.648880819960901	4.66134437957809e-15	-0.242475392149338	5.68780820108116e-05	TRUE	FALSE	FALSE	TCGA only
CASZ1	-0.225174248733758	0.0429638304891929	-0.570414176983043	2.29203381199843e-17	FALSE	TRUE	FALSE	METABRIC only
CBFB	0.9551546576729	1.08385172408316e-75	0.503235428339873	2.05144376723707e-19	TRUE	TRUE	TRUE	Concordant up
CBL	-0.149511739006379	0.0476451489517359	0.238357500783218	2.80021676715259e-09	FALSE	FALSE	FALSE	Not DE
CBX2	3.88686777265828	1.50704997683083e-299	1.92035358908916	9.98391299889691e-54	TRUE	TRUE	TRUE	Concordant up
CBX3	1.18867369667035	1.94995286769407e-109	0.171103532522108	0.00200477429060651	TRUE	FALSE	FALSE	TCGA only
CBX5	0.291640346735424	0.00057466162730809	0.431583410177173	2.09018810123583e-19	FALSE	FALSE	FALSE	Not DE
CC2D1A	0.392717429293155	1.88059046534141e-06	0.0129623521183059	0.751117267692753	FALSE	FALSE	FALSE	Not DE
CCDC117	0.337743191652019	3.47196801686419e-08	0.111762385917378	0.0436950171959767	FALSE	FALSE	FALSE	Not DE
CCDC124	1.174788256737	2.48987870839067e-25	0.259749599488323	7.61474107403259e-12	TRUE	FALSE	FALSE	TCGA only
CCDC137	1.50737154009842	6.58206945285744e-69	0.172933264497611	7.54715657326287e-08	TRUE	FALSE	FALSE	TCGA only
CCDC59	0.342252670356557	1.36528143920355e-08	0.309030724476576	1.40647064379998e-12	FALSE	FALSE	FALSE	Not DE
CCDC71	-0.191186689252298	0.00203893600216992	NA	NA	FALSE	FALSE	FALSE	Not DE
CCDC82	-0.177785590036849	0.0186225051909034	NA	NA	FALSE	FALSE	FALSE	Not DE
CCDC86	0.995382848853473	4.5882783112126e-38	0.525337079641101	1.21906108301944e-22	TRUE	TRUE	TRUE	Concordant up
CCNH	-0.87318326678119	8.11897571649256e-46	-0.250438780183168	8.28872112188007e-07	TRUE	FALSE	FALSE	TCGA only
CCNK	0.286921531752482	0.000319691756430042	0.0335211661168408	0.484175459315445	FALSE	FALSE	FALSE	Not DE
CCNT1	-0.354646428919977	1.4679163901616e-07	0.0116828839539864	0.760180193841307	FALSE	FALSE	FALSE	Not DE
CCT2	0.693639586608333	1.01400735047146e-27	0.203167564428325	0.00197276486537966	TRUE	FALSE	FALSE	TCGA only
CCT3	1.66148045625018	2.77533958204393e-158	0.553760861115873	2.03990827439751e-21	TRUE	TRUE	TRUE	Concordant up
CCT4	0.675318048614411	8.09497452415445e-32	0.351255248448541	1.8660207341531e-17	TRUE	FALSE	FALSE	TCGA only
CCT5	1.41272478328998	6.24078656592836e-98	0.0646089288427188	0.252565740683295	TRUE	FALSE	FALSE	TCGA only
CCT8	0.948420319655548	2.34777607074605e-58	0.259804173834287	1.3749940215958e-05	TRUE	FALSE	FALSE	TCGA only
CD2BP2	0.297960722338958	1.98152118853949e-05	-0.408154171697338	3.0942405699545e-20	FALSE	FALSE	FALSE	Not DE
CDC37	0.425318095850896	1.01154565861177e-07	0.0223741594927417	0.65962486865052	FALSE	FALSE	FALSE	Not DE
CDC40	-0.0866358410264214	0.255277455575203	0.014459311001977	0.770483830527222	FALSE	FALSE	FALSE	Not DE
CDC5L	0.538349557924386	3.00292164688292e-17	0.425199056357323	3.22205420185674e-16	TRUE	FALSE	FALSE	TCGA only
CDC73	0.379408301065033	2.09421970501848e-09	NA	NA	FALSE	FALSE	FALSE	Not DE
CDCA2	4.41546714983018	5.41415099082269e-296	1.08292306489372	5.74127831653327e-50	TRUE	TRUE	TRUE	Concordant up
CDK12	0.242167466692139	0.00422810740972351	0.335348963619743	0.000148680489848127	FALSE	FALSE	FALSE	Not DE
CDK13	0.13334357893809	0.029459499349397	-0.0644890149102999	0.0559364156429007	FALSE	FALSE	FALSE	Not DE
CDK2	1.03439965507911	6.8579031306112e-64	0.580244322058602	3.15645472795275e-31	TRUE	TRUE	TRUE	Concordant up
CDK3	0.33087205420312	0.0102873648708327	0.089506353110777	0.00155015247152398	FALSE	FALSE	FALSE	Not DE
CDK7	0.341013058675278	1.64301453762944e-10	-0.110401267926371	0.00467972655150744	FALSE	FALSE	FALSE	Not DE
CDK9	-0.0192169765348895	0.744805957023278	-0.142987532148092	0.000103622216346232	FALSE	FALSE	FALSE	Not DE
CDKN2AIP	-0.550104388344156	6.71491491844935e-25	-0.18541743602318	1.20699410876698e-08	TRUE	FALSE	FALSE	TCGA only
CDV3	-0.151241849699668	0.00706772096082618	0.0996296276908677	0.0991789966555025	FALSE	FALSE	FALSE	Not DE
CDYL	0.566060123098608	1.47015729616586e-20	0.23202174538117	1.62402936524458e-10	TRUE	FALSE	FALSE	TCGA only
CENPV	0.85057207759694	6.81044054282023e-10	0.658318118058117	6.69890551166051e-10	TRUE	TRUE	TRUE	Concordant up
CEP170	0.816129265211449	7.69757107763835e-21	NA	NA	TRUE	FALSE	FALSE	TCGA only
CEP290	-0.580534938961989	2.07807346382107e-12	-0.165736970715587	3.84189090897361e-07	TRUE	FALSE	FALSE	TCGA only
CEP70	0.882326436510327	3.66959223537016e-35	0.204763608560025	0.000141418998832977	TRUE	FALSE	FALSE	TCGA only
CFDP1	0.522720057622469	3.76383818020527e-13	0.190035764874651	1.7968599094568e-05	TRUE	FALSE	FALSE	TCGA only
CFL1	1.26317640890696	1.64419303299421e-78	0.3182869971754	1.5409777148196e-16	TRUE	FALSE	FALSE	TCGA only
CFL2	-1.50518128719718	2.22679728860913e-66	NA	NA	TRUE	FALSE	FALSE	TCGA only
CHAF1A	1.68282572032491	9.03854390032301e-96	0.321707453027491	3.36654134914888e-20	TRUE	FALSE	FALSE	TCGA only
CHAF1B	2.1872058541236	1.59079314909691e-140	0.927751448207414	2.605932560203e-38	TRUE	TRUE	TRUE	Concordant up
CHAMP1	0.120035590221141	0.187193633985599	0.0301026066241974	0.569399769713184	FALSE	FALSE	FALSE	Not DE
CHD1	-0.455822094837859	5.10827181508837e-10	-0.214726290421747	2.80791264394303e-05	FALSE	FALSE	FALSE	Not DE
CHD4	1.24424313555846	7.66179090121308e-57	0.0568933282647597	0.212953906777954	TRUE	FALSE	FALSE	TCGA only
CHD7	1.18454812392342	2.75050084160787e-33	0.763522460591494	7.23927741474847e-31	TRUE	TRUE	TRUE	Concordant up
CHD8	-0.177817350772505	0.000564014307514238	-0.16750527253366	0.0072251227078063	FALSE	FALSE	FALSE	Not DE
CHERP	0.62207906729755	1.40806770612219e-18	0.200663704890613	2.65106203839572e-09	TRUE	FALSE	FALSE	TCGA only
CHMP1A	0.830555558784815	8.85617495457746e-33	0.289766815131511	3.66175124552876e-07	TRUE	FALSE	FALSE	TCGA only
CHMP1B	0.14385945922342	0.0121871974447931	0.434950567523333	6.23225033985401e-13	FALSE	FALSE	FALSE	Not DE
CHMP2A	0.164014657121085	0.0727216127757093	-0.296876220922849	2.24222208361283e-08	FALSE	FALSE	FALSE	Not DE
CHMP2B	0.0495512059443932	0.415672441546162	0.100443137932263	0.0632010377112217	FALSE	FALSE	FALSE	Not DE
CHMP4B	0.578804628213879	3.63277173335979e-17	-0.385582203788663	4.38360737281771e-18	TRUE	FALSE	FALSE	TCGA only
CHMP5	0.164345708220272	0.0107799983105285	-0.10280627743044	0.256678087428724	FALSE	FALSE	FALSE	Not DE
CHRAC1	1.06068980895567	2.2013553155379e-55	0.324959395237948	5.54970685729518e-13	TRUE	FALSE	FALSE	TCGA only
CHTOP	0.798633425500901	3.59469090146926e-49	0.19236116540526	1.25758770507653e-07	TRUE	FALSE	FALSE	TCGA only
CIAPIN1	0.756995861214711	2.96401284006531e-57	0.396592530674625	3.76984503646433e-17	TRUE	FALSE	FALSE	TCGA only
CIC	-0.0355168537809982	0.632288624866557	-0.137963438857247	0.000567437764036705	FALSE	FALSE	FALSE	Not DE
CKAP2L	4.198658113247	4.24083623069525e-315	1.22471354128146	2.75972437528336e-67	TRUE	TRUE	TRUE	Concordant up
CKAP5	1.19956769344765	4.40159775973095e-73	0.5582302474815	2.14409606276137e-30	TRUE	TRUE	TRUE	Concordant up
CKS2	3.45448515735997	2.18161582484253e-277	1.39556103501426	4.04001800367956e-50	TRUE	TRUE	TRUE	Concordant up
CLASP2	-0.671131117867749	4.29096665018385e-22	-0.153077472935196	0.000500782647948037	TRUE	FALSE	FALSE	TCGA only
CLASRP	0.342567544036629	6.42535253736848e-05	-0.0484140362869594	0.282406442675114	FALSE	FALSE	FALSE	Not DE
CLINT1	0.0412635635846488	0.500640329105273	0.0904244052074249	0.0693193055949102	FALSE	FALSE	FALSE	Not DE
CMAS	1.1427265244358	7.48429690260074e-45	0.616292449428092	8.7309692185888e-23	TRUE	TRUE	TRUE	Concordant up
CNN2	0.164132595465575	0.0632407406837502	-0.260950482959242	0.000367058407467374	FALSE	FALSE	FALSE	Not DE
CNN3	0.111791335462385	0.176510338245504	0.0137191589792911	0.840218312098886	FALSE	FALSE	FALSE	Not DE
CNP	0.69534905759912	7.23525682168114e-27	NA	NA	TRUE	FALSE	FALSE	TCGA only
COIL	0.307641458057396	9.11146847858815e-09	-0.00563924624816553	0.904663147195047	FALSE	FALSE	FALSE	Not DE
COPS7A	0.376269479397232	3.83807842342529e-08	-0.0155484078746677	0.766745150214067	FALSE	FALSE	FALSE	Not DE
COPS7B	0.662947719308483	1.5604994752363e-37	0.339195607263132	4.20200766269373e-17	TRUE	FALSE	FALSE	TCGA only
CORO1B	0.494813862370413	2.09543311952974e-09	-0.176606900073035	0.000292574007218335	FALSE	FALSE	FALSE	Not DE
CPNE1	1.0029694599096	1.77404508981728e-31	0.180279244257499	0.00803575063533515	TRUE	FALSE	FALSE	TCGA only
CPSF1	1.19226603943122	1.48308689650551e-51	0.204782438692799	0.000526274081705282	TRUE	FALSE	FALSE	TCGA only
CPSF3	1.01809165349251	1.61671860488279e-61	0.632689854409959	1.55062306359096e-39	TRUE	TRUE	TRUE	Concordant up
CPSF6	0.448245426520239	1.08760175074128e-24	0.0780203239487452	0.000459748768134045	FALSE	FALSE	FALSE	Not DE
CREB1	-0.299995615875503	3.12364505160748e-07	-0.0243611793991473	0.774443028172937	FALSE	FALSE	FALSE	Not DE
CREBBP	-0.291260948323481	1.12116974137169e-05	-0.12819605182763	0.00588080905295377	FALSE	FALSE	FALSE	Not DE
CRIPT	0.332819756330483	1.3879632509964e-07	0.266121074667033	7.70639975329835e-07	FALSE	FALSE	FALSE	Not DE
CRNKL1	0.061858554945533	0.299387205456312	-0.217009653540692	2.12938099047758e-11	FALSE	FALSE	FALSE	Not DE
CRTC3	-0.321042104408992	1.26932415272568e-08	NA	NA	FALSE	FALSE	FALSE	Not DE
CS	-0.505678240916801	2.08439773890868e-11	0.10958626825444	0.0210938149954117	TRUE	FALSE	FALSE	TCGA only
CSDE1	-0.400871891680825	1.18230010884589e-09	0.0627766172888083	0.116848237590787	FALSE	FALSE	FALSE	Not DE
CSNK2B	1.09444950424828	2.60296529340571e-45	0.216248788718969	6.83716805363708e-08	TRUE	FALSE	FALSE	TCGA only
CSRP1	-1.09385782610478	1.15230316585423e-24	-0.432811454670674	1.63723169178375e-08	TRUE	FALSE	FALSE	TCGA only
CSRP2	0.897581754295765	1.6434355431991e-15	0.673122079645565	1.95728378086036e-14	TRUE	TRUE	TRUE	Concordant up
CSTF3	1.06411504605686	3.32174590831329e-60	0.660385161076717	1.1277148214643e-18	TRUE	TRUE	TRUE	Concordant up
CTCF	-0.0379617837547711	0.333830825752757	-0.0130799995609873	0.727052653016575	FALSE	FALSE	FALSE	Not DE
CTDP1	0.662087399820072	1.09455392322422e-20	0.20224115818742	2.06572517315389e-07	TRUE	FALSE	FALSE	TCGA only
CTDSPL2	-0.127875551273527	0.0566485965882831	0.129755338730675	7.54757670708833e-05	FALSE	FALSE	FALSE	Not DE
CTTN	0.512194920485135	3.53689591850594e-13	-0.118151146669207	0.0572062786937276	TRUE	FALSE	FALSE	TCGA only
CUEDC2	0.391729870754479	1.18611549162542e-06	-0.0978604376521475	0.0162556627658545	FALSE	FALSE	FALSE	Not DE
CUL1	0.418204490141532	3.14719030232831e-16	0.352993177730853	4.78237380732843e-18	FALSE	FALSE	FALSE	Not DE
CUL3	-0.287506491605719	2.97673227794263e-06	NA	NA	FALSE	FALSE	FALSE	Not DE
CUL4A	0.431878350186306	7.04215763492499e-10	0.175968402621849	0.00755127316805905	FALSE	FALSE	FALSE	Not DE
CUL4B	0.0514562720108799	0.358807048892253	0.12951162362039	0.000347000504068425	FALSE	FALSE	FALSE	Not DE
CWC15	0.401713193065999	1.74158236841707e-10	0.0763737071103355	0.0674081512787421	FALSE	FALSE	FALSE	Not DE
CWC22	-0.0691723701890321	0.138577069275131	NA	NA	FALSE	FALSE	FALSE	Not DE
CWC27	-0.0284200611940318	0.588007641840102	-0.0586832870514122	0.122842695264007	FALSE	FALSE	FALSE	Not DE
CXorf56	0.244246483712142	1.64048429344423e-06	0.13002307783569	0.000634720797629008	FALSE	FALSE	FALSE	Not DE
CYCS	1.05345993201355	6.85706391922653e-44	0.743675308280107	3.40283977575711e-27	TRUE	TRUE	TRUE	Concordant up
DAXX	0.905432824103815	9.91258037411856e-61	0.160413173256032	0.000211952586216593	TRUE	FALSE	FALSE	TCGA only
DBNL	0.332996213895857	8.48818696539468e-08	0.0489184717277742	0.282677704167735	FALSE	FALSE	FALSE	Not DE
DBR1	0.454470335234924	1.01172430870805e-23	0.195609136661572	2.3830299488936e-11	FALSE	FALSE	FALSE	Not DE
DBT	-0.264776154202601	1.70511525194e-05	-0.1258939549493	0.00391179144454801	FALSE	FALSE	FALSE	Not DE
DCPS	0.844275026793757	1.30879081263213e-42	0.469280878663937	1.11589368567443e-25	TRUE	FALSE	FALSE	TCGA only
DCUN1D5	0.914966314023266	1.64338976422413e-39	0.664531099639988	3.22160028335038e-22	TRUE	TRUE	TRUE	Concordant up
DDA1	1.00318050026094	4.50356540511835e-50	0.46778529279265	4.250237894481e-18	TRUE	FALSE	FALSE	TCGA only
DDB1	0.288838419115828	9.47242078601317e-09	0.0995371909133227	0.00815632540056335	FALSE	FALSE	FALSE	Not DE
DDB2	-0.490779675583082	8.00414643425971e-13	NA	NA	FALSE	FALSE	FALSE	Not DE
DDHD1	-0.152026434725959	0.0798264322566358	0.0641319188667056	0.1312264130795	FALSE	FALSE	FALSE	Not DE
DDX1	0.246816988396255	2.40193779465012e-05	0.208924845934465	3.2263407064899e-06	FALSE	FALSE	FALSE	Not DE
DDX10	0.553330924953038	2.08706694491291e-18	0.334948168272251	1.18520017258618e-14	TRUE	FALSE	FALSE	TCGA only
DDX17	-0.63232867517197	3.19249824375058e-29	-0.339384832761765	3.17034983405978e-09	TRUE	FALSE	FALSE	TCGA only
DDX18	0.393455251056974	9.21090244215732e-13	0.337680544992692	6.33293201509484e-15	FALSE	FALSE	FALSE	Not DE
DDX21	0.697377162451927	1.52268902875259e-19	0.570553215350268	2.40607972215657e-11	TRUE	TRUE	TRUE	Concordant up
DDX23	0.238750894626145	8.70528169140532e-07	-0.0317786749874915	0.386035340571946	FALSE	FALSE	FALSE	Not DE
DDX24	-0.352609496193154	6.73188257402905e-14	-0.325428093586887	1.4940544270936e-14	FALSE	FALSE	FALSE	Not DE
DDX27	0.72614236647493	1.26059728512881e-39	0.228708949612755	6.8667957597353e-05	TRUE	FALSE	FALSE	TCGA only
DDX31	0.414058668579823	1.65692876275318e-13	0.203983144189341	3.33441889160842e-09	FALSE	FALSE	FALSE	Not DE
DDX39A	2.17003405242937	1.55357862103373e-156	0.853669615059383	2.46674613132374e-37	TRUE	TRUE	TRUE	Concordant up
DDX39B	0.0782299339926528	0.336276665976856	-0.037111760313324	0.513676021228985	FALSE	FALSE	FALSE	Not DE
DDX3X	-0.530646522734751	5.64240681292723e-23	-0.027121065491721	0.564744286550289	TRUE	FALSE	FALSE	TCGA only
DDX41	0.729246222011952	6.95334870037086e-27	0.0528773267973628	0.215801461123634	TRUE	FALSE	FALSE	TCGA only
DDX42	-0.121083002697137	0.00461519621164391	-0.119620667826754	0.00504363271238601	FALSE	FALSE	FALSE	Not DE
DDX46	0.0509754570514552	0.362864439225491	-0.21982651468936	1.08622944398936e-07	FALSE	FALSE	FALSE	Not DE
DDX47	-0.182180254346639	0.145976687557445	0.309012649674742	7.11752339983206e-06	FALSE	FALSE	FALSE	Not DE
DDX5	-0.342047574931935	1.98094784153275e-12	-0.225483950431178	3.30605527130253e-05	FALSE	FALSE	FALSE	Not DE
DDX52	0.510250363863744	5.6384344762649e-13	0.276648049417772	2.17675158080628e-07	TRUE	FALSE	FALSE	TCGA only
DEK	1.29453523067719	1.17208572563382e-57	1.01913659946512	5.29707311162304e-39	TRUE	TRUE	TRUE	Concordant up
DFFA	0.231735827162857	0.000516430570697069	-0.00924145157579298	0.890178788373393	FALSE	FALSE	FALSE	Not DE
DGCR8	0.219488316338657	6.76136751116927e-07	0.0584416281528542	0.197327200110767	FALSE	FALSE	FALSE	Not DE
DHX15	0.242300193529032	1.32091315922389e-06	0.0112878252964195	0.848207810780104	FALSE	FALSE	FALSE	Not DE
DHX16	0.48745073405118	2.13061319032757e-25	0.189900117388779	6.7056374828537e-09	FALSE	FALSE	FALSE	Not DE
DHX36	0.263053998218926	3.73035385833674e-05	0.398746604266819	4.9502981636963e-17	FALSE	FALSE	FALSE	Not DE
DHX37	0.867654594089972	3.25714105720203e-31	0.234415134812487	2.30971890967769e-07	TRUE	FALSE	FALSE	TCGA only
DHX38	0.0831044783783381	0.155502370411246	0.241991660340484	1.77156978678477e-12	FALSE	FALSE	FALSE	Not DE
DHX9	0.525748553558891	2.01508605797815e-34	0.325567872941584	7.93615721300218e-12	TRUE	FALSE	FALSE	TCGA only
DIDO1	-0.0545284510977816	0.231827198581315	-0.194344245862571	3.95771975570282e-06	FALSE	FALSE	FALSE	Not DE
DIMT1	-0.196353771667286	0.00103360337252929	0.0522670352339735	0.257538824924547	FALSE	FALSE	FALSE	Not DE
DIS3	-0.165763745274245	0.00823833346855813	NA	NA	FALSE	FALSE	FALSE	Not DE
DKC1	1.42056746111484	1.04711002993064e-111	0.850506505661811	6.96843027722502e-47	TRUE	TRUE	TRUE	Concordant up
DLAT	0.206736209418525	0.0139756975668945	0.322059354744325	4.37484647327121e-15	FALSE	FALSE	FALSE	Not DE
DLD	-0.0766470335367836	0.291247965634184	0.319437952783021	3.33105840830139e-08	FALSE	FALSE	FALSE	Not DE
DLG3	0.58802842137589	4.77041932537872e-12	0.0792027963307703	0.0697328370141934	TRUE	FALSE	FALSE	TCGA only
DLGAP4	0.573194217954976	2.40978956960969e-21	0.121954025416278	0.0258294920518513	TRUE	FALSE	FALSE	TCGA only
DMD	-1.92510015148126	1.49778759293039e-50	0.0951484147883025	0.140762840682104	TRUE	FALSE	FALSE	TCGA only
DNAJA3	0.713571977446568	3.95627225952741e-35	0.171756440430869	0.000248882720497436	TRUE	FALSE	FALSE	TCGA only
DNAJB1	0.00993458192896926	0.911152933315395	0.143937404635548	0.0113324782017853	FALSE	FALSE	FALSE	Not DE
DNAJC17	-0.248011489098547	0.00322983420489752	-0.368189289743964	5.72952364154074e-17	FALSE	FALSE	FALSE	Not DE
DNAJC8	0.0925012875833335	0.0691243858974641	-0.0760300227139237	0.0189564862053626	FALSE	FALSE	FALSE	Not DE
DNMT1	1.5651066302385	1.99423581612166e-86	0.64100382095138	7.63197349801442e-25	TRUE	TRUE	TRUE	Concordant up
DNTTIP2	0.323688278516663	1.38171359002257e-09	NA	NA	FALSE	FALSE	FALSE	Not DE
DOT1L	0.825560433373782	1.05379243438306e-32	NA	NA	TRUE	FALSE	FALSE	TCGA only
DPF2	0.32091847225847	2.02203344763794e-11	0.0337889752742324	0.344465983582319	FALSE	FALSE	FALSE	Not DE
DR1	0.356018963680022	2.47763877500327e-11	0.25013797846871	2.66033274230275e-07	FALSE	FALSE	FALSE	Not DE
DRAP1	1.28272304490975	2.44248969665862e-35	0.234714383420328	2.58082157261378e-07	TRUE	FALSE	FALSE	TCGA only
DSP	1.01038982098047	1.04845587563746e-13	0.566076774631208	2.42426515902531e-10	TRUE	TRUE	TRUE	Concordant up
DTD1	0.9906769628602	4.9434311861961e-29	0.458238282062917	1.76316539132087e-19	TRUE	FALSE	FALSE	TCGA only
DUS1L	1.30310821743935	5.75918570389756e-50	0.319841551589369	1.22943986142076e-09	TRUE	FALSE	FALSE	TCGA only
DUS3L	0.618562864143856	4.76410595052134e-11	0.19770034634132	4.54425984116063e-06	TRUE	FALSE	FALSE	TCGA only
DUT	0.420438228849222	1.25045413613158e-10	0.169664192930589	0.000702428749224796	FALSE	FALSE	FALSE	Not DE
DYSF	0.411895054402487	2.16963992075498e-05	0.49025710093626	3.49724554389318e-15	FALSE	FALSE	FALSE	Not DE
E2F6	0.225417353809819	0.00051161149852205	0.344052771275202	3.92922373477785e-16	FALSE	FALSE	FALSE	Not DE
EAF1	0.288108367718706	6.75714261924286e-08	0.14908089372843	0.0003142663385743	FALSE	FALSE	FALSE	Not DE
EBAG9	0.269905807525627	1.32555556325357e-05	0.0709581344697754	0.178445264687304	FALSE	FALSE	FALSE	Not DE
EBNA1BP2	1.23415728100294	1.22272705518285e-75	0.473116337016257	5.60349925101366e-20	TRUE	FALSE	FALSE	TCGA only
ECHDC1	-0.50572428323568	3.54804327342097e-07	0.170006356934703	0.000377563541302388	TRUE	FALSE	FALSE	TCGA only
ECI1	0.50117418198517	8.13679892885776e-07	-0.220451885173088	3.16258900563919e-05	TRUE	FALSE	FALSE	TCGA only
ECI2	-1.07465095238746	1.94899497905434e-21	-1.00509590606758	1.32685940176679e-27	TRUE	TRUE	TRUE	Concordant down
ECT2	2.29864786339517	4.06849149648434e-151	1.0033629505087	7.53461540299874e-37	TRUE	TRUE	TRUE	Concordant up
EDC3	0.316623564818845	2.49096332297927e-09	-0.0431594027060409	0.289295415394001	FALSE	FALSE	FALSE	Not DE
EDF1	0.500212414836977	3.52408193946777e-07	-0.262277330598669	1.34396820076237e-06	TRUE	FALSE	FALSE	TCGA only
EEA1	-0.909668417606918	2.89157417275044e-24	NA	NA	TRUE	FALSE	FALSE	TCGA only
EED	0.606033322505012	1.42524202645427e-27	0.310450572144943	4.53697065213186e-13	TRUE	FALSE	FALSE	TCGA only
EEF1A1	-0.535045740519095	7.20406167239513e-16	-0.196869324526359	0.0462540345724069	TRUE	FALSE	FALSE	TCGA only
EEF1A2	0.336184770977914	0.2076212319203	-2.01644778472188	5.77072028044408e-23	FALSE	TRUE	FALSE	METABRIC only
EEF2	-0.548200821931934	1.09692514075424e-12	-0.379304137058996	3.56377141103851e-12	TRUE	FALSE	FALSE	TCGA only
EHMT1	0.0438601751559211	0.426958187096779	NA	NA	FALSE	FALSE	FALSE	Not DE
EHMT2	1.04775805004972	4.8552225055634e-64	0.259580675564112	9.2623059406682e-14	TRUE	FALSE	FALSE	TCGA only
EIF1AD	0.593224590496332	2.83253884051949e-43	NA	NA	TRUE	FALSE	FALSE	TCGA only
EIF1AX	-0.0924036648925594	0.141074117306992	0.34332022273694	1.72548981481977e-06	FALSE	FALSE	FALSE	Not DE
