Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CENPA	R-HSA-68886	M Phase	63/295	369/8827	0.170731707317073	5.10863993385697	14.9914959505044	2.65253788643266e-28	2.62866504545477e-25	2.08852456742277e-25	ESPL1/FBXO5/RPS27A/ZWILCH/HAUS8/ZWINT/BUB1/CDK1/H2AX/NUF2/ODF2/NEK2/NDC1/PLK4/PLK1/SGO2/SGO1/SKA1/RCC1/TUBB/VRK1/KIF23/KIF2C/MASTL/NCAPD2/NCAPG2/NCAPH/NCAPG/NDC80/NUP210/NUP205/NUP107/NUP37/PSMD2/PSMA4/PTTG1/PPP1CC/DYNLL1/MAD2L1/KIF20A/KIF18A/TUBA1C/SPC25/PSMD14/AURKB/BIRC5/TUBG1/BUB1B/UBE2C/CCNB2/CCNB1/CDC20/CDCA5/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/RAN/ERCC6L	63
CENPA	R-HSA-2555396	Mitotic Metaphase and Anaphase	48/295	213/8827	0.225352112676056	6.74299355454762	15.7758672462038	4.03940571567478e-27	2.00152553211685e-24	1.59025025017091e-24	ESPL1/FBXO5/RPS27A/ZWILCH/ZWINT/BUB1/CDK1/NUF2/NDC1/PLK1/SGO2/SGO1/SKA1/RCC1/VRK1/KIF2C/NDC80/NUP205/NUP107/NUP37/PSMD2/PSMA4/PTTG1/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/PSMD14/AURKB/BIRC5/BUB1B/UBE2C/CCNB2/CCNB1/CDC20/CDCA5/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/RAN/ERCC6L	48
CENPA	R-HSA-68882	Mitotic Anaphase	47/295	212/8827	0.221698113207547	6.6336584585865	15.4382599743088	3.17080922952739e-26	1.04742398215388e-23	8.32198352170697e-24	ESPL1/RPS27A/ZWILCH/ZWINT/BUB1/CDK1/NUF2/NDC1/PLK1/SGO2/SGO1/SKA1/RCC1/VRK1/KIF2C/NDC80/NUP205/NUP107/NUP37/PSMD2/PSMA4/PTTG1/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/PSMD14/AURKB/BIRC5/BUB1B/UBE2C/CCNB2/CCNB1/CDC20/CDCA5/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/RAN/ERCC6L	47
CENPA	R-HSA-69620	Cell Cycle Checkpoints	52/295	273/8827	0.19047619047619	5.69943502824859	14.6659397456175	1.20398814785975e-25	2.98288063632253e-23	2.36995561736604e-23	RPS27A/ZWILCH/GTSE1/ZWINT/DBF4/BUB1/CDK1/CDK2/CDC6/H2AX/NUF2/ORC1/PLK1/SGO2/SGO1/SKA1/RFC4/KIF2C/MCM10/NDC80/NUP107/NUP37/PSMD2/PSMA4/PPP1CC/DYNLL1/MAD2L1/KIF18A/RHNO1/CDC25C/CDC25A/SPC25/PSMD14/AURKB/BIRC5/BUB1B/UBE2C/CCNA2/CCNB2/CCNB1/CCNE1/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CHEK1/CKAP5/ERCC6L	52
CENPA	R-HSA-68877	Mitotic Prometaphase	44/295	194/8827	0.22680412371134	6.7864406779661	15.1530147439297	5.23193364004827e-25	1.03696924745757e-22	8.23891865843391e-23	ZWILCH/HAUS8/ZWINT/BUB1/CDK1/NUF2/ODF2/NEK2/PLK4/PLK1/SGO2/SGO1/SKA1/TUBB/KIF2C/NCAPD2/NCAPH/NCAPG/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/AURKB/BIRC5/TUBG1/BUB1B/CCNB2/CCNB1/CDC20/CDCA5/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	44
CENPA	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	35/295	118/8827	0.296610169491525	8.87517954610744	16.0134485431048	2.89963980776414e-24	4.78923841582378e-22	3.80514136176769e-22	ZWILCH/ZWINT/BUB1/CDK1/NUF2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/AURKB/BIRC5/BUB1B/CCNB2/CCNB1/CDC20/CDCA5/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	35
CENPA	R-HSA-2467813	Separation of Sister Chromatids	39/295	169/8827	0.230769230769231	6.90508474576271	14.4121323739112	1.60193904712512e-22	2.26788799385856e-20	1.80188031165351e-20	ESPL1/RPS27A/ZWILCH/ZWINT/BUB1/NUF2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PSMD2/PSMA4/PTTG1/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/PSMD14/AURKB/BIRC5/BUB1B/UBE2C/CDC20/CDCA5/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	39
CENPA	R-HSA-141424	Amplification of signal from the kinetochores	30/295	92/8827	0.326086956521739	9.75718496683862	15.6998147514826	2.8410306266671e-22	3.12829039003011e-20	2.48548644297894e-20	ZWILCH/ZWINT/BUB1/NUF2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/SPC25/AURKB/BIRC5/BUB1B/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	30
CENPA	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	30/295	92/8827	0.326086956521739	9.75718496683862	15.6998147514826	2.8410306266671e-22	3.12829039003011e-20	2.48548644297894e-20	ZWILCH/ZWINT/BUB1/NUF2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/SPC25/AURKB/BIRC5/BUB1B/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	30
CENPA	R-HSA-69618	Mitotic Spindle Checkpoint	31/295	109/8827	0.284403669724771	8.50993624630695	14.6692737417212	5.56623435378602e-21	5.01467113145632e-19	3.98425195849947e-19	ZWILCH/ZWINT/BUB1/NUF2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/SPC25/AURKB/BIRC5/BUB1B/UBE2C/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	31
CENPA	R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	31/295	109/8827	0.284403669724771	8.50993624630695	14.6692737417212	5.56623435378602e-21	5.01467113145632e-19	3.98425195849947e-19	ZWILCH/ZWINT/BUB1/NUF2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/AURKB/BIRC5/BUB1B/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	31
CENPA	R-HSA-5663220	RHO GTPases Activate Formins	32/295	132/8827	0.242424242424242	7.25382639958911	13.4606347525125	2.57173050672913e-19	2.12382077680714e-17	1.68741615704683e-17	ZWILCH/ZWINT/BUB1/NUF2/PFN2/PLK1/SGO2/SGO1/SKA1/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/SPC25/AURKB/BIRC5/BUB1B/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/ERCC6L	32
CENPA	R-HSA-453274	Mitotic G2-G2/M phases	32/295	185/8827	0.172972972972973	5.17570316078791	10.6727392139544	9.12467626721567e-15	6.95581090831594e-13	5.52652457318002e-13	RPS27A/FOXM1/GTSE1/HAUS8/HJURP/BORA/CDK1/CDK2/E2F1/HMMR/ODF2/NEK2/PLK4/PLK1/SGO1/TPX2/TUBB/MYBL2/PSMD2/PSMA4/DYNLL1/TUBA1C/CDC25C/CDC25A/PSMD14/AURKA/TICRR/TUBG1/CCNA2/CCNB2/CCNB1/CKAP5	32
CENPA	R-HSA-69275	G2/M Transition	31/295	183/8827	0.169398907103825	5.06875984069649	10.3418388987343	4.4530069234899e-14	3.15209275798464e-12	2.50439787877477e-12	RPS27A/FOXM1/GTSE1/HAUS8/HJURP/BORA/CDK1/CDK2/HMMR/ODF2/NEK2/PLK4/PLK1/SGO1/TPX2/TUBB/MYBL2/PSMD2/PSMA4/DYNLL1/TUBA1C/CDC25C/CDC25A/PSMD14/AURKA/TICRR/TUBG1/CCNA2/CCNB2/CCNB1/CKAP5	31
CENPA	R-HSA-453279	Mitotic G1 phase and G1/S transition	26/295	137/8827	0.18978102189781	5.67863417048126	10.2621186086164	3.5503489766868e-13	2.34559722393108e-11	1.86362177863981e-11	FBXO5/RPS27A/DBF4/CDK1/CDK2/CDC6/E2F6/E2F2/E2F1/GMNN/ORC1/PCNA/RRM2/MCM10/MYBL2/POLE3/POLE2/PSMD2/PSMA4/CDC25A/PSMD14/TFDP1/CCNA2/CCNB1/CCNE1/CKS1B	26
CENPA	R-HSA-69206	G1/S Transition	24/295	119/8827	0.201680672268908	6.03469591226321	10.2814664253124	7.4235992510555e-13	4.5979917861225e-11	3.65319226301942e-11	FBXO5/RPS27A/DBF4/CDK1/CDK2/CDC6/E2F6/E2F1/GMNN/ORC1/PCNA/RRM2/MCM10/POLE3/POLE2/PSMD2/PSMA4/CDC25A/PSMD14/TFDP1/CCNA2/CCNB1/CCNE1/CKS1B	24
CENPA	R-HSA-195258	RHO GTPase Effectors	37/295	286/8827	0.129370629370629	3.87103235747304	9.17770911967056	8.25297579700276e-13	4.81099942048808e-11	3.82243089545391e-11	ZWILCH/ZWINT/BUB1/H2AX/NUF2/PFN2/PLK1/SGO2/SGO1/SKA1/KIF14/KIF2C/NDC80/NUP107/NUP37/PPP1CC/DYNLL1/MAD2L1/KIF18A/TUBA1C/CDC25C/SPC25/AURKB/BIRC5/BUB1B/CDC20/CDCA8/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/CKAP5/CIT/ERCC6L/WIPF3	37
CENPA	R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	13/295	32/8827	0.40625	12.1558262711864	11.7551007534235	9.80675839335744e-12	5.39916531545402e-10	4.28973992879027e-10	FOXM1/HJURP/BORA/CDK1/CDK2/PLK1/SGO1/CDC25C/CDC25A/TICRR/CCNA2/CCNB2/CCNB1	13
CENPA	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	18/295	74/8827	0.243243243243243	7.27833256985799	10.0843813091684	2.16432244239988e-11	1.07242177020914e-09	8.52059572060583e-10	FBXO5/RPS27A/CDK1/CDK2/NEK2/PLK1/PSMD2/PSMA4/PTTG1/MAD2L1/PSMD14/AURKA/AURKB/BUB1B/UBE2C/CCNA2/CCNB1/CDC20	18
CENPA	R-HSA-453276	Regulation of mitotic cell cycle	18/295	74/8827	0.243243243243243	7.27833256985799	10.0843813091684	2.16432244239988e-11	1.07242177020914e-09	8.52059572060583e-10	FBXO5/RPS27A/CDK1/CDK2/NEK2/PLK1/PSMD2/PSMA4/PTTG1/MAD2L1/PSMD14/AURKA/AURKB/BUB1B/UBE2C/CCNA2/CCNB1/CDC20	18
CENPA	R-HSA-69242	S Phase	22/295	149/8827	0.147651006711409	4.41801842793766	7.82393542462994	3.77454012500078e-09	1.78122345898846e-07	1.41521604686746e-07	RPS27A/GINS4/GINS1/CDK2/CDC6/E2F1/GMNN/ORC1/PCNA/RFC4/POLE3/POLE2/PSMD2/PSMA4/CDC25A/PSMD14/TFDP1/UBE2C/CCNA2/CCNE1/CDCA5/CKS1B	22
CENPA	R-HSA-1538133	G0 and Early G1	10/295	27/8827	0.37037037037037	11.08223477715	9.75584515260398	7.61301117511781e-09	3.42931548842807e-07	2.7246566310948e-07	CDK1/CDK2/CDC6/E2F1/PCNA/MYBL2/CDC25A/TFDP1/CCNA2/CCNE1	10
CENPA	R-HSA-69205	G1/S-Specific Transcription	10/295	28/8827	0.357142857142857	10.6864406779661	9.54539986470246	1.14954032662101e-08	4.95301940731054e-07	3.93526848655615e-07	FBXO5/CDK1/CDC6/E2F6/E2F1/ORC1/PCNA/RRM2/TFDP1/CCNE1	10
CENPA	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	14/295	63/8827	0.222222222222222	6.64934086629002	8.3672821929867	1.36453357815588e-08	5.63438656646867e-07	4.47662770377457e-07	RPS27A/CDK1/NEK2/PLK1/PSMD2/PSMA4/PTTG1/MAD2L1/PSMD14/BUB1B/UBE2C/CCNA2/CCNB1/CDC20	14
CENPA	R-HSA-69306	DNA Replication	22/295	161/8827	0.136645962732919	4.08872512896094	7.3544534461995	1.63904702425555e-08	6.49718240414899e-07	5.16213547007642e-07	RPS27A/GINS4/GINS1/DBF4/CDK2/CDC6/GMNN/H2AX/ORC1/PCNA/RFC4/MCM10/MGME1/POLE3/POLE2/PSMD2/PSMA4/SSBP1/PSMD14/UBE2C/CCNA2/CCNE1	22
CENPA	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	14/295	67/8827	0.208955223880597	6.25236529218315	8.02431219863861	3.16603391990955e-08	1.20674600562706e-06	9.58782741737792e-07	FBXO5/RPS27A/CDK1/CDK2/PLK1/PSMD2/PSMA4/MAD2L1/PSMD14/BUB1B/UBE2C/CCNA2/CCNB1/CDC20	14
CENPA	R-HSA-69481	G2/M Checkpoints	20/295	141/8827	0.141843971631206	4.24426012741916	7.22075914571273	3.96422677441203e-08	1.45501804942308e-06	1.15603962076421e-06	RPS27A/GTSE1/DBF4/CDK1/CDK2/CDC6/H2AX/ORC1/RFC4/MCM10/PSMD2/PSMA4/RHNO1/CDC25C/CDC25A/PSMD14/CCNA2/CCNB2/CCNB1/CHEK1	20
CENPA	R-HSA-983189	Kinesins	12/295	50/8827	0.24	7.18128813559322	8.15001649059798	6.04593597174266e-08	2.13982948142749e-06	1.70013537852012e-06	KIF15/KIF11/KIF4A/KIF23/KIF2C/KIFC1/RACGAP1/KIF20A/KIF18A/KIF18B/TUBA1C/CENPE	12
CENPA	R-HSA-69239	Synthesis of DNA	17/295	107/8827	0.158878504672897	4.75396800253445	7.26426634185292	7.83029031023085e-08	2.67579920601337e-06	2.12597355791386e-06	RPS27A/GINS4/GINS1/CDK2/CDC6/GMNN/ORC1/PCNA/RFC4/POLE3/POLE2/PSMD2/PSMA4/PSMD14/UBE2C/CCNA2/CCNE1	17
CENPA	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	13/295	62/8827	0.209677419354839	6.27397484964462	7.74864001715964	9.50906500637552e-08	3.14116114043938e-06	2.49571249991891e-06	RPS27A/CDK1/NEK2/PSMD2/PSMA4/PTTG1/MAD2L1/PSMD14/BUB1B/UBE2C/CCNA2/CCNB1/CDC20	13
CENPA	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	15/295	86/8827	0.174418604651163	5.21895940086717	7.31040702139892	1.30191811872805e-07	4.1619382440629e-06	3.30673939833135e-06	RPS27A/HAUS8/BORA/CDK1/ODF2/NEK2/PLK4/PLK1/TUBB/DYNLL1/AURKA/TUBG1/CCNB2/CCNB1/CKAP5	15
CENPA	R-HSA-4615885	SUMOylation of DNA replication proteins	11/295	45/8827	0.244444444444444	7.31427495291902	7.89588066249674	1.77675082373961e-07	5.50237520726861e-06	4.37174215841194e-06	NDC1/PCNA/NUP210/NUP205/NUP107/NUP37/SUMO2/AURKA/AURKB/BIRC5/CDCA8	11
CENPA	R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	11/295	47/8827	0.234042553191489	7.00302921024161	7.67254905441008	2.87203869331667e-07	8.6248192275055e-06	6.85258354896608e-06	CDK1/CDK2/E2F1/NPM1/PCNA/CDC25C/AURKA/TFDP1/CCNA2/CCNB1/CCNE1	11
CENPA	R-HSA-73886	Chromosome Maintenance	17/295	118/8827	0.144067796610169	4.31080149382361	6.73220833218774	3.37993991037142e-07	9.85153073875905e-06	7.82722926612329e-06	MIS18A/HJURP/DKC1/CDK2/H2AX/NPM1/OIP5/PCNA/RFC4/POLR2D/CCNA2/CENPU/CENPO/CENPM/CENPL/CENPI/DSCC1	17
CENPA	R-HSA-156711	Polo-like kinase mediated events	7/295	16/8827	0.4375	13.0908898305085	9.00063604883832	3.8304113828539e-07	1.08455362297377e-05	8.616985607142e-06	FOXM1/PLK1/MYBL2/CDC25C/CDC25A/CCNB2/CCNB1	7
CENPA	R-HSA-8854518	AURKA Activation by TPX2	13/295	71/8827	0.183098591549296	5.47868226306995	7.04521249865118	5.07450940798488e-07	1.39689967314251e-05	1.10986346116161e-05	HAUS8/CDK1/HMMR/ODF2/NEK2/PLK4/PLK1/TPX2/TUBB/DYNLL1/AURKA/TUBG1/CKAP5	13
CENPA	R-HSA-2514853	Condensation of Prometaphase Chromosomes	6/295	11/8827	0.545454545454545	16.3211093990755	9.45405907250791	5.31401954047964e-07	1.42329550395009e-05	1.13083545271089e-05	CDK1/NCAPD2/NCAPH/NCAPG/CCNB2/CCNB1	6
CENPA	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	27/295	285/8827	0.0947368421052632	2.83471900089206	5.8543644006228	9.06083409245907e-07	2.36297015411235e-05	1.87742490336825e-05	RPS27A/NDC1/SLBP/EFTUD2/SNRNP40/EIF4A3/NUP210/NUP205/NUP107/NUP37/POLR2D/RBM17/PRPF19/SF3B6/SF3B4/SNRPG/SRSF7/SRSF1/SRSF3/C9orf78/ALYREF/HNRNPC/HNRNPD/USP39/CPSF3/CSTF2/HNRNPA2B1	27
CENPA	R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	16/295	116/8827	0.137931034482759	4.12717708942139	6.30398265532103	1.37111111155641e-06	3.48402849116001e-05	2.76812715639459e-05	RPS27A/CDK2/EME1/GEN1/H2AX/PCNA/RFC4/RAD51AP1/POLE3/POLE2/RAD51/RHNO1/SUMO2/TIPIN/CCNA2/CHEK1	16
CENPA	R-HSA-5693532	DNA Double-Strand Break Repair	18/295	150/8827	0.12	3.59064406779661	5.95026250494413	2.38289427224205e-06	5.90362055947967e-05	4.69053925167645e-05	RPS27A/CDK2/EME1/GEN1/H2AX/PCNA/RFC4/KPNA2/RAD51AP1/POLE3/POLE2/RAD51/RHNO1/SUMO2/DCLRE1C/TIPIN/CCNA2/CHEK1	18
CENPA	R-HSA-176187	Activation of ATR in response to replication stress	9/295	37/8827	0.243243243243243	7.27833256985799	7.11571077847042	2.51178932377841e-06	6.07117858503513e-05	4.82366730214698e-05	DBF4/CDK2/CDC6/ORC1/RFC4/MCM10/CDC25C/CDC25A/CHEK1	9
CENPA	R-HSA-5693538	Homology Directed Repair	16/295	122/8827	0.131147540983607	3.92420116699083	6.04742261749527	2.71059519831676e-06	6.39571390840931e-05	5.08151681288455e-05	RPS27A/CDK2/EME1/GEN1/H2AX/PCNA/RFC4/RAD51AP1/POLE3/POLE2/RAD51/RHNO1/SUMO2/TIPIN/CCNA2/CHEK1	16
CENPA	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	11/295	60/8827	0.183333333333333	5.48570621468927	6.48258910101445	3.83557537312185e-06	8.83966324363663e-05	7.02328122177513e-05	RPS27A/CDK1/NEK2/PSMD2/PSMA4/MAD2L1/PSMD14/BUB1B/UBE2C/CCNA2/CDC20	11
CENPA	R-HSA-2980766	Nuclear Envelope Breakdown	10/295	51/8827	0.196078431372549	5.8670654702559	6.48144015170944	5.65564839737951e-06	0.000127380626404616	0.000101206339742581	CDK1/NDC1/PLK1/VRK1/NUP210/NUP205/NUP107/NUP37/CCNB2/CCNB1	10
CENPA	R-HSA-68962	Activation of the pre-replicative complex	8/295	32/8827	0.25	7.48050847457627	6.82863180191464	7.39399279068878e-06	0.000162832152346057	0.000129373253975093	DBF4/CDK2/CDC6/GMNN/ORC1/MCM10/POLE3/POLE2	8
CENPA	R-HSA-72202	Transport of Mature Transcript to Cytoplasm	12/295	77/8827	0.155844155844156	4.66317411402157	6.00297374361241	8.15712993024911e-06	0.00017573295132341	0.000139623185076117	NDC1/SLBP/EIF4A3/NUP210/NUP205/NUP107/NUP37/SRSF7/SRSF1/SRSF3/ALYREF/CPSF3	12
CENPA	R-HSA-5685942	HDR through Homologous Recombination (HRR)	11/295	65/8827	0.169230769230769	5.06372881355932	6.11430809029006	8.63249116535073e-06	0.000182016994571544	0.000144615977417298	RPS27A/EME1/GEN1/PCNA/RFC4/RAD51AP1/POLE3/POLE2/RAD51/RHNO1/CHEK1	11
CENPA	R-HSA-390450	Folding of actin by CCT/TriC	5/295	10/8827	0.5	14.9610169491525	8.21342281222981	8.84937398996482e-06	0.000182702700501149	0.000145160783870476	CCT3/CCT4/CCT7/CCT8/CCT6A	5
CENPA	R-HSA-180746	Nuclear import of Rev protein	8/295	33/8827	0.242424242424242	7.25382639958911	6.69232628563089	9.47972897518265e-06	0.00018788822828812	0.000149280784703929	NPM1/NDC1/RCC1/NUP210/NUP205/NUP107/NUP37/RAN	8
CENPA	R-HSA-8953750	Transcriptional Regulation by E2F6	8/295	33/8827	0.242424242424242	7.25382639958911	6.69232628563089	9.47972897518265e-06	0.00018788822828812	0.000149280784703929	CBX3/EZH2/E2F6/E2F1/RRM2/RAD51/TFDP1/CHEK1	8
CENPA	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	10/295	55/8827	0.181818181818182	5.44036979969183	6.14212597563124	1.15004194984809e-05	0.000219171456211435	0.000174135906576189	MIS18A/HJURP/H2AX/NPM1/OIP5/CENPU/CENPO/CENPM/CENPL/CENPI	10
CENPA	R-HSA-774815	Nucleosome assembly	10/295	55/8827	0.181818181818182	5.44036979969183	6.14212597563124	1.15004194984809e-05	0.000219171456211435	0.000174135906576189	MIS18A/HJURP/H2AX/NPM1/OIP5/CENPU/CENPO/CENPM/CENPL/CENPI	10
CENPA	R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	6/295	17/8827	0.352941176470588	10.5607178464606	7.33659514748636	1.20068576466226e-05	0.000224505583543453	0.000178373972585377	CDK1/PCNA/CDC25C/AURKA/TFDP1/CCNB1	6
CENPA	R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	7/295	25/8827	0.28	8.37816949152542	6.86903131085186	1.24154856209994e-05	0.000227847152785378	0.000181028913148295	CCT3/CCT4/CCT7/CCT8/VBP1/TUBA1C/CCT6A	7
CENPA	R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	8/295	35/8827	0.228571428571429	6.8393220338983	6.43606105783083	1.51601735539084e-05	0.000271511468910497	0.000215721045987628	CDK1/NDC1/NUP210/NUP205/NUP107/NUP37/CCNB2/CCNB1	8
CENPA	R-HSA-9918481	Dengue Virus-Host Interactions	23/295	257/8827	0.0894941634241245	2.67784739167711	5.07570244061027	1.54131326232711e-05	0.000271511468910497	0.000215721045987628	CGAS/NEK2/EFTUD2/SNRNP40/EIF4A3/NRBP1/POLR2D/ELAVL1/RBM17/PRPF19/SF3B6/SF3B4/SNRPG/SRSF7/SRSF1/SRSF3/ALYREF/HNRNPC/HNRNPD/CPSF3/CSTF2/CLU/HNRNPA2B1	23
CENPA	R-HSA-2995410	Nuclear Envelope (NE) Reassembly	11/295	69/8827	0.159420289855072	4.7701793171211	5.84590330661404	1.56167040644787e-05	0.000271511468910497	0.000215721045987628	CDK1/NDC1/RCC1/VRK1/NUP205/NUP107/NUP37/TUBA1C/CCNB2/CCNB1/RAN	11
CENPA	R-HSA-177243	Interactions of Rev with host cellular proteins	8/295	36/8827	0.222222222222222	6.64934086629002	6.31535017209065	1.8932333060204e-05	0.000323481759701071	0.000257012434283713	NPM1/NDC1/RCC1/NUP210/NUP205/NUP107/NUP37/RAN	8
CENPA	R-HSA-389958	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	7/295	27/8827	0.259259259259259	7.75756434400502	6.53880343059282	2.16532542952436e-05	0.000356557446334893	0.000283291698824685	CCT3/CCT4/CCT7/CCT8/VBP1/TUBA1C/CCT6A	7
CENPA	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	10/295	59/8827	0.169491525423729	5.07153116920425	5.83446508493622	2.19475320145595e-05	0.000356557446334893	0.000283291698824685	RPS27A/CDK1/PSMD2/PSMA4/MAD2L1/PSMD14/BUB1B/UBE2C/CCNA2/CDC20	10
CENPA	R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	10/295	59/8827	0.169491525423729	5.07153116920425	5.83446508493622	2.19475320145595e-05	0.000356557446334893	0.000283291698824685	RPS27A/GTSE1/CDK1/PLK1/PSMD2/PSMA4/TUBA1C/PSMD14/CCNB2/CCNB1	10
CENPA	R-HSA-69202	Cyclin E associated events during G1/S transition	11/295	72/8827	0.152777777777778	4.57142184557439	5.6577906020285	2.36709874611248e-05	0.000378354009257655	0.000300609484226168	RPS27A/CDK2/E2F1/PSMD2/PSMA4/CDC25A/PSMD14/TFDP1/CCNA2/CCNE1/CKS1B	11
CENPA	R-HSA-73894	DNA Repair	25/295	302/8827	0.0827814569536424	2.47698956111797	4.8562523876542	2.50414664994514e-05	0.000393906242872322	0.000312966030770086	RPS27A/CDK2/EME1/GEN1/H2AX/MBD4/PCNA/RFC4/USP1/ACTL6A/KPNA2/POLR2D/RAD51AP1/POLE3/POLE2/RAD51/RHNO1/FAAP24/PRPF19/SUMO2/DCLRE1C/TIPIN/UBE2T/CCNA2/CHEK1	25
CENPA	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	10/295	60/8827	0.166666666666667	4.98700564971751	5.76188411222829	2.55699233428471e-05	0.000395934281761898	0.000314577346388975	RPS27A/PLK1/PSMD2/PSMA4/PTTG1/PSMD14/AURKA/AURKB/UBE2C/CDC20	10
CENPA	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	11/295	74/8827	0.148648648648649	4.44786990380211	5.53803648141763	3.08482861625438e-05	0.000470317716724322	0.000373676405661259	RPS27A/CDK2/E2F1/PSMD2/PSMA4/CDC25A/PSMD14/TFDP1/CCNA2/CCNE1/CKS1B	11
CENPA	R-HSA-72187	mRNA 3'-end processing	16/295	148/8827	0.108108108108108	3.23481447549244	5.09806109116291	3.2833802672849e-05	0.000493004521951415	0.00039170150557083	RPS27A/EIF4A3/POLR2D/RBM17/SF3B6/SF3B4/SNRPG/SRSF7/SRSF1/SRSF3/ALYREF/HNRNPC/HNRNPD/CPSF3/CSTF2/HNRNPA2B1	16
CENPA	R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	6/295	20/8827	0.3	8.97661016949153	6.64028796708808	3.45427951721184e-05	0.000510924030083124	0.000405938896916647	CCT3/CCT4/CCT7/CCT8/TUBA1C/CCT6A	6
CENPA	R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	12/295	89/8827	0.134831460674157	4.03443153685012	5.34975474524585	3.6825564266214e-05	0.000536678443938501	0.000426401270450898	KIF15/KIF11/KIF4A/KIF23/KIF2C/KIFC1/RACGAP1/KIF20A/KIF18A/KIF18B/TUBA1C/CENPE	12
